ID1,QHCLUSTER,QHNUMBER,QHHOME,PS107_1A,PS107_1M,PS107_1S,PS6,HVIDX,HHID
2023,4970,44,1,0,2,2,1,4,      497004401
2023,4970,87,1,0,2,2,1,2,      497008701
2023,4972,15,1,0,2,2,1,5,      497201501
2023,4975,73,1,0,4,2,1,4,      497507301
2023,4975,81,1,0,5,2,1,4,      497508101
2023,4983,75,1,0,6,2,1,3,      498307501
2023,4985,34,1,2,0,2,1,4,      498503401
2023,4986,72,1,0,1,2,1,4,      498607201
2023,5022,54,1,0,4,2,1,3,      502205401
2023,5027,44,1,1,8,2,1,4,      502704401
2023,5030,96,1,1,9,2,1,6,      503009601
2023,5040,25,1,0,1,2,1,4,      504002501
2023,5040,38,1,0,2,2,1,4,      504003801
2023,5040,59,1,1,0,2,1,3,      504005901
2023,5043,51,1,1,2,2,1,5,      504305101
2023,5043,82,1,1,6,2,1,4,      504308201
2023,5043,86,1,1,6,2,1,3,      504308601
2023,5045,35,1,1,4,2,1,5,      504503501
2023,5071,72,1,1,10,2,1,4,      507107201
2023,5071,81,1,1,8,2,1,5,      507108101
2023,5089,104,1,0,4,2,1,5,      508910401
2023,5106,169,1,0,4,2,1,4,      510616901
2023,5107,109,1,1,2,2,1,6,      510710901
2023,5110,61,1,0,3,2,1,3,      511006101
2023,5111,28,1,0,3,2,1,5,      511102801
2023,5132,4,1,1,0,2,1,5,      513200401
2023,5149,43,1,0,2,2,1,3,      514904301
2023,5152,131,1,0,2,2,1,5,      515213101
2023,5152,136,1,0,1,2,1,5,      515213601
2023,5221,90,1,0,3,2,1,9,      522109001
2023,5233,33,1,0,6,2,1,3,      523303301
2023,5242,6,1,1,1,2,1,4,      524200601
2023,5243,56,1,1,0,2,1,8,      524305601
2023,5263,9,1,1,6,2,1,6,      526300901
2023,5276,7,1,1,7,2,1,3,      527600701
2023,5280,54,1,0,5,2,1,6,      528005401
2023,5281,58,1,1,11,2,1,3,      528105801
2023,5281,98,1,0,4,2,1,7,      528109801
2023,5283,69,1,1,7,2,1,5,      528306901
2023,5292,119,1,0,4,2,1,3,      529211901
2023,5293,13,1,0,6,2,1,2,      529301301
2023,5297,60,1,0,6,2,1,2,      529706001
2023,5300,89,1,1,2,2,1,6,      530008901
2023,5304,32,1,0,4,2,1,6,      530403201
2023,5313,47,1,0,6,2,1,3,      531304701
2023,5318,31,1,0,2,2,1,7,      531803101
2023,5318,116,1,0,3,2,1,3,      531811601
2023,5319,3,1,0,3,2,1,7,      531900301
2023,5330,80,1,0,8,2,1,2,      533008001
2023,5330,98,1,1,8,2,1,4,      533009801
2023,5336,109,1,1,5,2,1,3,      533610901
2023,5341,95,1,0,3,2,1,3,      534109501
2023,5351,1,1,1,1,2,1,5,      535100101
2023,5354,6,1,0,4,2,1,4,      535400601
2023,5356,28,1,1,6,2,1,4,      535602801
2023,5372,99,1,0,4,2,1,4,      537209901
2023,5378,76,1,0,1,2,1,4,      537807601
2023,5384,44,1,1,6,2,1,5,      538404401
2023,5384,52,1,2,0,2,1,4,      538405201
2023,5384,59,1,1,5,2,1,3,      538405901
2023,5385,9,1,1,9,2,1,5,      538500901
2023,5385,46,1,0,8,2,1,3,      538504601
2023,5388,9,1,0,5,2,1,5,      538800901
2023,5393,12,1,0,8,2,1,6,      539301201
2023,5393,63,1,0,6,2,1,3,      539306301
2023,5396,19,1,0,6,2,1,5,      539601901
2023,5401,72,1,0,1,2,1,5,      540107201
2023,5408,167,1,0,1,2,1,3,      540816701
2023,5420,68,1,0,8,2,1,3,      542006801
2023,5429,10,1,0,4,2,1,3,      542901001
2023,5429,49,1,0,4,1,1,2,      542904901
2023,5429,49,1,0,4,2,2,3,      542904901
